start_station_id,end_station_id,count,station_name.x,lat.x,lon.x,station_name.y,lat.y,lon.y
48,141,9,Post Office Square,42.356755,-71.055407,Kendall Street,42.363560158429884,-71.08216792345047
49,29,9,Stuart St. at Charles St.,42.351146,-71.066289,Innovation Lab - 125 Western Ave. at Batten Way,42.363732,-71.124565
49,96,9,Stuart St. at Charles St.,42.351146,-71.066289,Cambridge Main Library at Broadway / Trowbridge St,42.373379,-71.111075
49,138,9,Stuart St. at Charles St.,42.351146,-71.066289,Mass Ave at Newmarket Square,42.326599,-71.066498
50,132,9,Boylston St / Berkeley St,42.350989,-71.073644,Summer St at Cutter St,42.394002,-71.120406
51,119,9,Washington St. at Lenox St.,42.3348756,-71.0790969,South Boston Library - 646 East Broadway,42.335741,-71.03877
52,129,9,Newbury St / Hereford St,42.348717,-71.085954,Hayes Square at Vine St.,42.377022,-71.056605
52,150,9,Newbury St / Hereford St,42.348717,-71.085954,State Street at Channel Center,42.344137,-71.052608
53,65,9,Beacon St / Mass Ave,42.350851,-71.089886,Boston Convention & Exhibition Center,42.3475,-71.0441
53,119,9,Beacon St / Mass Ave,42.350851,-71.089886,South Boston Library - 646 East Broadway,42.335741,-71.03877
53,121,9,Beacon St / Mass Ave,42.350851,-71.089886,West Broadway at Dorchester St,42.335693,-71.045859
53,133,9,Beacon St / Mass Ave,42.350851,-71.089886,Green St T,42.310579,-71.107341
53,138,9,Beacon St / Mass Ave,42.350851,-71.089886,Mass Ave at Newmarket Square,42.326599,-71.066498
54,106,9,Tremont St / West St,42.354979,-71.063348,Mt Pleasant Ave / Dudley Town Common,42.325333,-71.075354
55,7,9,Boylston / Mass Ave,42.347265,-71.088088,Fan Pier,42.35328743453294,-71.04438900947571
55,104,9,Boylston / Mass Ave,42.347265,-71.088088,Harvard University Radcliffe Quadrangle at Shepard St / Garden St,42.380287,-71.125107
55,112,9,Boylston / Mass Ave,42.347265,-71.088088,Somerville Hospital at Highland Ave / Crocker St,42.39082,-71.10942
55,177,9,Boylston / Mass Ave,42.347265,-71.088088,University Park,42.36264779118595,-71.10006093978882
56,14,9,Dudley Square,42.328654,-71.084198,HMS / HSPH - Ave. Louis Pasteur at Longwood Ave.,42.337171,-71.102797
56,55,9,Dudley Square,42.328654,-71.084198,Boylston / Mass Ave,42.347265,-71.088088
56,68,9,Dudley Square,42.328654,-71.084198,Central Square at Mass Ave / Essex St,42.36507,-71.1031
56,124,9,Dudley Square,42.328654,-71.084198,Curtis Hall at South Street,42.309054,-71.11543
57,105,9,Columbus Ave. at Mass. Ave.,42.340799,-71.081572,Lower Cambridgeport at Magazine St/Riverside Rd,42.356954,-71.113687
57,141,9,Columbus Ave. at Mass. Ave.,42.340799,-71.081572,Kendall Street,42.363560158429884,-71.08216792345047
58,99,9,The Esplanade - Beacon St. at Arlington St.,42.355596,-71.07278,Wilson Square,42.385582,-71.113341
58,100,9,The Esplanade - Beacon St. at Arlington St.,42.355596,-71.07278,Davis Square,42.396969,-71.123024
59,94,9,Chinatown Gate Plaza - Surface Rd. at Beach St.,42.351356,-71.059367,Charlestown - Main St at Austin St,42.375603,-71.064608
59,105,9,Chinatown Gate Plaza - Surface Rd. at Beach St.,42.351356,-71.059367,Lower Cambridgeport at Magazine St/Riverside Rd,42.356954,-71.113687
59,131,9,Chinatown Gate Plaza - Surface Rd. at Beach St.,42.351356,-71.059367,Jackson Square T at Centre St,42.322701,-71.099533
59,161,9,Chinatown Gate Plaza - Surface Rd. at Beach St.,42.351356,-71.059367,West Broadway at D Street,42.3391085,-71.0514432
60,77,9,Charles Circle - Charles St. at Cambridge St.,42.360835,-71.0708399,Somerville City Hall,42.386844,-71.09812
60,111,9,Charles Circle - Charles St. at Cambridge St.,42.360835,-71.0708399,Packard Ave / Powderhouse Blvd,42.40449,-71.123413
60,132,9,Charles Circle - Charles St. at Cambridge St.,42.360835,-71.0708399,Summer St at Cutter St,42.394002,-71.120406
61,126,9,Boylston at Fairfield,42.348762,-71.082383,Egleston Square at Columbus Ave,42.315692,-71.098634
63,163,9,Dorchester Ave. at Gillette Park,42.344023,-71.057054,Lawn on D,42.344792,-71.044024
64,51,9,Congress / Sleeper,42.3511,-71.0496,Washington St. at Lenox St.,42.3348756,-71.0790969
64,78,9,Congress / Sleeper,42.3511,-71.0496,Union Square - Somerville,42.379637,-71.095319
64,107,9,Congress / Sleeper,42.3511,-71.0496,Ames St at Main St,42.3625,-71.08822
65,72,9,Boston Convention & Exhibition Center,42.3475,-71.0441,One Broadway / Kendall Sq at Main St / 3rd St,42.362613,-71.084105
65,86,9,Boston Convention & Exhibition Center,42.3475,-71.0441,Brookline Village - Pearl Street @ MBTA,42.332799,-71.116205
66,25,9,Allston Green District - Commonwealth Ave & Griggs St,42.348607,-71.13401,Tremont St / W Newton St,42.341332,-71.076847
66,35,9,Allston Green District - Commonwealth Ave & Griggs St,42.348607,-71.13401,Franklin St. / Arch St.,42.355402,-71.058087
66,49,9,Allston Green District - Commonwealth Ave & Griggs St,42.348607,-71.13401,Stuart St. at Charles St.,42.351146,-71.066289
66,88,9,Allston Green District - Commonwealth Ave & Griggs St,42.348607,-71.13401,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427
66,115,9,Allston Green District - Commonwealth Ave & Griggs St,42.348607,-71.13401,Porter Square Station,42.387995,-71.119084
66,131,9,Allston Green District - Commonwealth Ave & Griggs St,42.348607,-71.13401,Jackson Square T at Centre St,42.322701,-71.099533
66,151,9,Allston Green District - Commonwealth Ave & Griggs St,42.348607,-71.13401,John F Fitzgerald - Surface Road at India Street,42.358154999999996,-71.052163
67,132,9,MIT at Mass Ave / Amherst St,42.3581,-71.093198,Summer St at Cutter St,42.394002,-71.120406
67,138,9,MIT at Mass Ave / Amherst St,42.3581,-71.093198,Mass Ave at Newmarket Square,42.326599,-71.066498
68,94,9,Central Square at Mass Ave / Essex St,42.36507,-71.1031,Charlestown - Main St at Austin St,42.375603,-71.064608
68,137,9,Central Square at Mass Ave / Essex St,42.36507,-71.1031,Magoun Square at Trum Field,42.398365,-71.107818
69,7,9,Coolidge Corner - Beacon St @ Centre St,42.341598,-71.123338,Fan Pier,42.35328743453294,-71.04438900947571
69,17,9,Coolidge Corner - Beacon St @ Centre St,42.341598,-71.123338,Harvard University Housing - 111 Western Ave. at Soldiers Field Park,42.365064,-71.119233
69,25,9,Coolidge Corner - Beacon St @ Centre St,42.341598,-71.123338,Tremont St / W Newton St,42.341332,-71.076847
69,31,9,Coolidge Corner - Beacon St @ Centre St,42.341598,-71.123338,Seaport Hotel,42.348833,-71.041747
69,79,9,Coolidge Corner - Beacon St @ Centre St,42.341598,-71.123338,Beacon St at Washington / Kirkland,42.37842,-71.105668
69,152,9,Coolidge Corner - Beacon St @ Centre St,42.341598,-71.123338,Ink Block,42.345901,-71.063187
70,4,9,Harvard Kennedy School at Bennett St / Eliot St,42.371196,-71.121473,Tremont St. at Berkeley St.,42.345392,-71.069616
70,50,9,Harvard Kennedy School at Bennett St / Eliot St,42.371196,-71.121473,Boylston St / Berkeley St,42.350989,-71.073644
70,94,9,Harvard Kennedy School at Bennett St / Eliot St,42.371196,-71.121473,Charlestown - Main St at Austin St,42.375603,-71.064608
70,114,9,Harvard Kennedy School at Bennett St / Eliot St,42.371196,-71.121473,Teele Square at 239 Holland St,42.402763,-71.126908
70,117,9,Harvard Kennedy School at Bennett St / Eliot St,42.371196,-71.121473,Binney St / Sixth St,42.366095,-71.086388
71,5,9,Conway Park - Somerville Avenue,42.383405,-71.107593,Northeastern U / North Parking Lot,42.341814,-71.090179
71,8,9,Conway Park - Somerville Avenue,42.383405,-71.107593,Union Square - Brighton Ave. at Cambridge St.,42.353334,-71.137313
71,9,9,Conway Park - Somerville Avenue,42.383405,-71.107593,Agganis Arena - 925 Comm Ave.,42.351246,-71.115639
72,124,9,One Broadway / Kendall Sq at Main St / 3rd St,42.362613,-71.084105,Curtis Hall at South Street,42.309054,-71.11543
72,136,9,One Broadway / Kendall Sq at Main St / 3rd St,42.362613,-71.084105,ID Building West,42.344796,-71.031614
74,35,9,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,Franklin St. / Arch St.,42.355402,-71.058087
74,64,9,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,Congress / Sleeper,42.3511,-71.0496
75,56,9,Lafayette Square at Mass Ave / Main St / Columbia St,42.36346469304347,-71.10057324171066,Dudley Square,42.328654,-71.084198
75,151,9,Lafayette Square at Mass Ave / Main St / Columbia St,42.36346469304347,-71.10057324171066,John F Fitzgerald - Surface Road at India Street,42.358154999999996,-71.052163
75,152,9,Lafayette Square at Mass Ave / Main St / Columbia St,42.36346469304347,-71.10057324171066,Ink Block,42.345901,-71.063187
75,171,9,Lafayette Square at Mass Ave / Main St / Columbia St,42.36346469304347,-71.10057324171066,Bunker Hill Community College,42.37408991426522,-71.06905996799469
76,24,9,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,Seaport Square - Seaport Blvd. at Boston Wharf,42.351205,-71.043983
76,85,9,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,Spaulding Rehabilitation Hospital - Charlestown Navy Yard,42.378338,-71.048927
76,114,9,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,Teele Square at 239 Holland St,42.402763,-71.126908
77,38,9,Somerville City Hall,42.386844,-71.09812,TD Garden - Causeway at Portal Park #2,42.366222,-71.059914
78,27,9,Union Square - Somerville,42.379637,-71.095319,Roxbury Crossing Station,42.331184,-71.095171
78,29,9,Union Square - Somerville,42.379637,-71.095319,Innovation Lab - 125 Western Ave. at Batten Way,42.363732,-71.124565
79,33,9,Beacon St at Washington / Kirkland,42.37842,-71.105668,Kenmore Sq / Comm Ave,42.348706,-71.097009
79,47,9,Beacon St at Washington / Kirkland,42.37842,-71.105668,Cross St. at Hanover St.,42.362811,-71.056067
79,137,9,Beacon St at Washington / Kirkland,42.37842,-71.105668,Magoun Square at Trum Field,42.398365,-71.107818
79,145,9,Beacon St at Washington / Kirkland,42.37842,-71.105668,Rindge Avenue - O'Neill Library,42.392766,-71.129042
79,177,9,Beacon St at Washington / Kirkland,42.37842,-71.105668,University Park,42.36264779118595,-71.10006093978882
80,133,9,MIT Stata Center at Vassar St / Main St,42.3619622,-71.0920526,Green St T,42.310579,-71.107341
81,106,9,Boylston St / Washington St,42.352409,-71.062679,Mt Pleasant Ave / Dudley Town Common,42.325333,-71.075354
81,161,9,Boylston St / Washington St,42.352409,-71.062679,West Broadway at D Street,42.3391085,-71.0514432
82,84,9,Washington Square at Washington St. / Beacon St.,42.339335,-71.13493,CambridgeSide Galleria - CambridgeSide PL at Land Blvd,42.366981,-71.076472
82,143,9,Washington Square at Washington St. / Beacon St.,42.339335,-71.13493,EF - North Point Park,42.369885,-71.069957
84,14,9,CambridgeSide Galleria - CambridgeSide PL at Land Blvd,42.366981,-71.076472,HMS / HSPH - Ave. Louis Pasteur at Longwood Ave.,42.337171,-71.102797
84,102,9,CambridgeSide Galleria - CambridgeSide PL at Land Blvd,42.366981,-71.076472,Powder House Circle - Nathan Tufts Park,42.400877,-71.116772
84,122,9,CambridgeSide Galleria - CambridgeSide PL at Land Blvd,42.366981,-71.076472,BIDMC - Brookline at Burlington St,42.345733,-71.100694
84,142,9,CambridgeSide Galleria - CambridgeSide PL at Land Blvd,42.366981,-71.076472,Alewife Station at Russell Field,42.396105,-71.139459
85,59,9,Spaulding Rehabilitation Hospital - Charlestown Navy Yard,42.378338,-71.048927,Chinatown Gate Plaza - Surface Rd. at Beach St.,42.351356,-71.059367
86,151,9,Brookline Village - Pearl Street @ MBTA,42.332799,-71.116205,John F Fitzgerald - Surface Road at India Street,42.358154999999996,-71.052163
87,57,9,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,42.366621,-71.114214,Columbus Ave. at Mass. Ave.,42.340799,-71.081572
87,69,9,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,42.366621,-71.114214,Coolidge Corner - Beacon St @ Centre St,42.341598,-71.123338
87,103,9,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,42.366621,-71.114214,JFK Crossing at Harvard St. / Thorndike St.,42.346563,-71.128374
88,15,9,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427,Harvard Real Estate - Brighton Mills - 370 Western Ave,42.361667,-71.13802
88,122,9,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427,BIDMC - Brookline at Burlington St,42.345733,-71.100694
88,129,9,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427,Hayes Square at Vine St.,42.377022,-71.056605
88,177,9,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427,University Park,42.36264779118595,-71.10006093978882
89,46,9,Harvard Law School at Mass Ave / Jarvis St,42.379011,-71.119945,Christian Science Plaza,42.343864,-71.085918
89,86,9,Harvard Law School at Mass Ave / Jarvis St,42.379011,-71.119945,Brookline Village - Pearl Street @ MBTA,42.332799,-71.116205
91,103,9,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,JFK Crossing at Harvard St. / Thorndike St.,42.346563,-71.128374
92,13,9,UMass Boston Integrated Sciences Complex,42.314507,-71.041269,Boston Medical Center -  East Concord at Harrison Ave,42.336437,-71.073089
93,26,9,JFK / UMASS at MBTA Station,42.320494,-71.051122,Washington St. at Waltham St.,42.341522,-71.068922
93,51,9,JFK / UMASS at MBTA Station,42.320494,-71.051122,Washington St. at Lenox St.,42.3348756,-71.0790969
93,81,9,JFK / UMASS at MBTA Station,42.320494,-71.051122,Boylston St / Washington St,42.352409,-71.062679
94,13,9,Charlestown - Main St at Austin St,42.375603,-71.064608,Boston Medical Center -  East Concord at Harrison Ave,42.336437,-71.073089
95,4,9,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445,Tremont St. at Berkeley St.,42.345392,-71.069616
95,12,9,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445,Ruggles Station / Columbus Ave.,42.335911,-71.088496
95,50,9,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445,Boylston St / Berkeley St,42.350989,-71.073644
96,26,9,Cambridge Main Library at Broadway / Trowbridge St,42.373379,-71.111075,Washington St. at Waltham St.,42.341522,-71.068922
98,29,9,Charlestown - Warren St at Chelsea St,42.371848,-71.060292,Innovation Lab - 125 Western Ave. at Batten Way,42.363732,-71.124565
98,160,9,Charlestown - Warren St at Chelsea St,42.371848,-71.060292,Wentworth Institute of Technology,42.337596,-71.096391
98,177,9,Charlestown - Warren St at Chelsea St,42.371848,-71.060292,University Park,42.36264779118595,-71.10006093978882
99,109,9,Wilson Square,42.385582,-71.113341,TD Garden - Causeway at Portal Park #1,42.365942,-71.060515
99,129,9,Wilson Square,42.385582,-71.113341,Hayes Square at Vine St.,42.377022,-71.056605
99,145,9,Wilson Square,42.385582,-71.113341,Rindge Avenue - O'Neill Library,42.392766,-71.129042
100,33,9,Davis Square,42.396969,-71.123024,Kenmore Sq / Comm Ave,42.348706,-71.097009
100,38,9,Davis Square,42.396969,-71.123024,TD Garden - Causeway at Portal Park #2,42.366222,-71.059914
100,48,9,Davis Square,42.396969,-71.123024,Post Office Square,42.356755,-71.055407
103,97,9,JFK Crossing at Harvard St. / Thorndike St.,42.346563,-71.128374,Harvard University River Houses at DeWolfe St / Cowperthwaite St,42.36919031768079,-71.11714124679565
103,108,9,JFK Crossing at Harvard St. / Thorndike St.,42.346563,-71.128374,Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St,42.377945,-71.116865
104,84,9,Harvard University Radcliffe Quadrangle at Shepard St / Garden St,42.380287,-71.125107,CambridgeSide Galleria - CambridgeSide PL at Land Blvd,42.366981,-71.076472
105,40,9,Lower Cambridgeport at Magazine St/Riverside Rd,42.356954,-71.113687,Lewis Wharf - Atlantic Ave.,42.363871,-71.050877
105,151,9,Lower Cambridgeport at Magazine St/Riverside Rd,42.356954,-71.113687,John F Fitzgerald - Surface Road at India Street,42.358154999999996,-71.052163
106,51,9,Mt Pleasant Ave / Dudley Town Common,42.325333,-71.075354,Washington St. at Lenox St.,42.3348756,-71.0790969
106,68,9,Mt Pleasant Ave / Dudley Town Common,42.325333,-71.075354,Central Square at Mass Ave / Essex St,42.36507,-71.1031
106,93,9,Mt Pleasant Ave / Dudley Town Common,42.325333,-71.075354,JFK / UMASS at MBTA Station,42.320494,-71.051122
106,103,9,Mt Pleasant Ave / Dudley Town Common,42.325333,-71.075354,JFK Crossing at Harvard St. / Thorndike St.,42.346563,-71.128374
107,26,9,Ames St at Main St,42.3625,-71.08822,Washington St. at Waltham St.,42.341522,-71.068922
107,35,9,Ames St at Main St,42.3625,-71.08822,Franklin St. / Arch St.,42.355402,-71.058087
107,151,9,Ames St at Main St,42.3625,-71.08822,John F Fitzgerald - Surface Road at India Street,42.358154999999996,-71.052163
108,21,9,Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St,42.377945,-71.116865,Prudential Center / Belvidere,42.345959,-71.082578
109,51,9,TD Garden - Causeway at Portal Park #1,42.365942,-71.060515,Washington St. at Lenox St.,42.3348756,-71.0790969
109,82,9,TD Garden - Causeway at Portal Park #1,42.365942,-71.060515,Washington Square at Washington St. / Beacon St.,42.339335,-71.13493
110,22,9,Harvard University Gund Hall at Quincy St / Kirkland S,42.376369,-71.114025,South Station - 700 Atlantic Ave.,42.352175,-71.055547
110,111,9,Harvard University Gund Hall at Quincy St / Kirkland S,42.376369,-71.114025,Packard Ave / Powderhouse Blvd,42.40449,-71.123413
110,117,9,Harvard University Gund Hall at Quincy St / Kirkland S,42.376369,-71.114025,Binney St / Sixth St,42.366095,-71.086388
110,137,9,Harvard University Gund Hall at Quincy St / Kirkland S,42.376369,-71.114025,Magoun Square at Trum Field,42.398365,-71.107818
111,61,9,Packard Ave / Powderhouse Blvd,42.40449,-71.123413,Boylston at Fairfield,42.348762,-71.082383
112,55,9,Somerville Hospital at Highland Ave / Crocker St,42.39082,-71.10942,Boylston / Mass Ave,42.347265,-71.088088
112,84,9,Somerville Hospital at Highland Ave / Crocker St,42.39082,-71.10942,CambridgeSide Galleria - CambridgeSide PL at Land Blvd,42.366981,-71.076472
113,30,9,Andrew Station - Dorchester Ave at Humboldt Pl,42.330716,-71.057044,Brigham Cir / Huntington Ave,42.334073,-71.105221
113,53,9,Andrew Station - Dorchester Ave at Humboldt Pl,42.330716,-71.057044,Beacon St / Mass Ave,42.350851,-71.089886
114,42,9,Teele Square at 239 Holland St,42.402763,-71.126908,Boylston St. at Arlington St.,42.352033,-71.070627
114,72,9,Teele Square at 239 Holland St,42.402763,-71.126908,One Broadway / Kendall Sq at Main St / 3rd St,42.362613,-71.084105
115,32,9,Porter Square Station,42.387995,-71.119084,Landmark Centre,42.343912,-71.102221
115,41,9,Porter Square Station,42.387995,-71.119084,Packard's Corner - Comm. Ave. at Brighton Ave.,42.352261,-71.123831
115,52,9,Porter Square Station,42.387995,-71.119084,Newbury St / Hereford St,42.348717,-71.085954
115,54,9,Porter Square Station,42.387995,-71.119084,Tremont St / West St,42.354979,-71.063348
116,16,9,359 Broadway - Broadway at Fayette Street,42.370803,-71.104412,Back Bay / South End Station,42.34807412317439,-71.07657015323639
116,26,9,359 Broadway - Broadway at Fayette Street,42.370803,-71.104412,Washington St. at Waltham St.,42.341522,-71.068922
116,50,9,359 Broadway - Broadway at Fayette Street,42.370803,-71.104412,Boylston St / Berkeley St,42.350989,-71.073644
116,86,9,359 Broadway - Broadway at Fayette Street,42.370803,-71.104412,Brookline Village - Pearl Street @ MBTA,42.332799,-71.116205
116,134,9,359 Broadway - Broadway at Fayette Street,42.370803,-71.104412,New Balance Store - Boylston at Dartmouth,42.350413,-71.07655
116,179,9,359 Broadway - Broadway at Fayette Street,42.370803,-71.104412,MIT Vassar St,42.355601213279265,-71.10394477844238
117,66,9,Binney St / Sixth St,42.366095,-71.086388,Allston Green District - Commonwealth Ave & Griggs St,42.348607,-71.13401
117,77,9,Binney St / Sixth St,42.366095,-71.086388,Somerville City Hall,42.386844,-71.09812
117,169,9,Binney St / Sixth St,42.366095,-71.086388,Edwards Playground - Main Street & Eden Street,42.378965,-71.068607
118,35,9,Linear Park - Mass. Ave. at Cameron Ave.,42.397828,-71.130516,Franklin St. / Arch St.,42.355402,-71.058087
118,84,9,Linear Park - Mass. Ave. at Cameron Ave.,42.397828,-71.130516,CambridgeSide Galleria - CambridgeSide PL at Land Blvd,42.366981,-71.076472
119,53,9,South Boston Library - 646 East Broadway,42.335741,-71.03877,Beacon St / Mass Ave,42.350851,-71.089886
119,61,9,South Boston Library - 646 East Broadway,42.335741,-71.03877,Boylston at Fairfield,42.348762,-71.082383
120,121,9,Charles St at Beacon St,42.356052,-71.069849,West Broadway at Dorchester St,42.335693,-71.045859
121,32,9,West Broadway at Dorchester St,42.335693,-71.045859,Landmark Centre,42.343912,-71.102221
122,6,9,BIDMC - Brookline at Burlington St,42.345733,-71.100694,Cambridge St. at Joy St.,42.361174,-71.065142
122,35,9,BIDMC - Brookline at Burlington St,42.345733,-71.100694,Franklin St. / Arch St.,42.355402,-71.058087
122,72,9,BIDMC - Brookline at Burlington St,42.345733,-71.100694,One Broadway / Kendall Sq at Main St / 3rd St,42.362613,-71.084105
122,88,9,BIDMC - Brookline at Burlington St,42.345733,-71.100694,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427
122,117,9,BIDMC - Brookline at Burlington St,42.345733,-71.100694,Binney St / Sixth St,42.366095,-71.086388
123,35,9,JP Center - Centre Street at Myrtle Street,42.313156,-71.11414,Franklin St. / Arch St.,42.355402,-71.058087
123,105,9,JP Center - Centre Street at Myrtle Street,42.313156,-71.11414,Lower Cambridgeport at Magazine St/Riverside Rd,42.356954,-71.113687
124,5,9,Curtis Hall at South Street,42.309054,-71.11543,Northeastern U / North Parking Lot,42.341814,-71.090179
124,122,9,Curtis Hall at South Street,42.309054,-71.11543,BIDMC - Brookline at Burlington St,42.345733,-71.100694
124,180,9,Curtis Hall at South Street,42.309054,-71.11543,Mt Auburn,42.37478628706384,-71.13320231437683
125,42,9,Hyde Square at Barbara St,42.320998,-71.110833,Boylston St. at Arlington St.,42.352033,-71.070627
125,50,9,Hyde Square at Barbara St,42.320998,-71.110833,Boylston St / Berkeley St,42.350989,-71.073644
125,91,9,Hyde Square at Barbara St,42.320998,-71.110833,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169
125,134,9,Hyde Square at Barbara St,42.320998,-71.110833,New Balance Store - Boylston at Dartmouth,42.350413,-71.07655
126,30,9,Egleston Square at Columbus Ave,42.315692,-71.098634,Brigham Cir / Huntington Ave,42.334073,-71.105221
126,45,9,Egleston Square at Columbus Ave,42.315692,-71.098634,Yawkey Way at Boylston St.,42.344706,-71.097515
128,119,9,E. Cottage St at Columbia Rd,42.320561,-71.06198,South Boston Library - 646 East Broadway,42.335741,-71.03877
128,121,9,E. Cottage St at Columbia Rd,42.320561,-71.06198,West Broadway at Dorchester St,42.335693,-71.045859
129,43,9,Hayes Square at Vine St.,42.377022,-71.056605,Rowes Wharf - Atlantic Ave,42.357143,-71.050699
131,47,9,Jackson Square T at Centre St,42.322701,-71.099533,Cross St. at Hanover St.,42.362811,-71.056067
132,70,9,Summer St at Cutter St,42.394002,-71.120406,Harvard Kennedy School at Bennett St / Eliot St,42.371196,-71.121473
133,50,9,Green St T,42.310579,-71.107341,Boylston St / Berkeley St,42.350989,-71.073644
133,59,9,Green St T,42.310579,-71.107341,Chinatown Gate Plaza - Surface Rd. at Beach St.,42.351356,-71.059367
134,87,9,New Balance Store - Boylston at Dartmouth,42.350413,-71.07655,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,42.366621,-71.114214
134,103,9,New Balance Store - Boylston at Dartmouth,42.350413,-71.07655,JFK Crossing at Harvard St. / Thorndike St.,42.346563,-71.128374
134,133,9,New Balance Store - Boylston at Dartmouth,42.350413,-71.07655,Green St T,42.310579,-71.107341
134,138,9,New Balance Store - Boylston at Dartmouth,42.350413,-71.07655,Mass Ave at Newmarket Square,42.326599,-71.066498
135,4,9,ID Building East,42.344827,-71.028664,Tremont St. at Berkeley St.,42.345392,-71.069616
135,6,9,ID Building East,42.344827,-71.028664,Cambridge St. at Joy St.,42.361174,-71.065142
135,36,9,ID Building East,42.344827,-71.028664,Boston Public Library - 700 Boylston St.,42.349673,-71.077303
135,152,9,ID Building East,42.344827,-71.028664,Ink Block,42.345901,-71.063187
135,163,9,ID Building East,42.344827,-71.028664,Lawn on D,42.344792,-71.044024
136,21,9,ID Building West,42.344796,-71.031614,Prudential Center / Belvidere,42.345959,-71.082578
136,129,9,ID Building West,42.344796,-71.031614,Hayes Square at Vine St.,42.377022,-71.056605
137,89,9,Magoun Square at Trum Field,42.398365,-71.107818,Harvard Law School at Mass Ave / Jarvis St,42.379011,-71.119945
137,94,9,Magoun Square at Trum Field,42.398365,-71.107818,Charlestown - Main St at Austin St,42.375603,-71.064608
138,42,9,Mass Ave at Newmarket Square,42.326599,-71.066498,Boylston St. at Arlington St.,42.352033,-71.070627
138,120,9,Mass Ave at Newmarket Square,42.326599,-71.066498,Charles St at Beacon St,42.356052,-71.069849
138,126,9,Mass Ave at Newmarket Square,42.326599,-71.066498,Egleston Square at Columbus Ave,42.315692,-71.098634
139,43,9,Dana Park,42.361589,-71.107437,Rowes Wharf - Atlantic Ave,42.357143,-71.050699
140,80,9,Danehy Park,42.388966,-71.132788,MIT Stata Center at Vassar St / Main St,42.3619622,-71.0920526
141,8,9,Kendall Street,42.363560158429884,-71.08216792345047,Union Square - Brighton Ave. at Cambridge St.,42.353334,-71.137313
141,118,9,Kendall Street,42.363560158429884,-71.08216792345047,Linear Park - Mass. Ave. at Cameron Ave.,42.397828,-71.130516
142,10,9,Alewife Station at Russell Field,42.396105,-71.139459,B.U. Central - 725 Comm. Ave.,42.350406,-71.108279
142,60,9,Alewife Station at Russell Field,42.396105,-71.139459,Charles Circle - Charles St. at Cambridge St.,42.360835,-71.0708399
142,149,9,Alewife Station at Russell Field,42.396105,-71.139459,Harvard University Transportation Services - 175 North Harvard St,42.363796,-71.129164
143,25,9,EF - North Point Park,42.369885,-71.069957,Tremont St / W Newton St,42.341332,-71.076847
143,82,9,EF - North Point Park,42.369885,-71.069957,Washington Square at Washington St. / Beacon St.,42.339335,-71.13493
145,85,9,Rindge Avenue - O'Neill Library,42.392766,-71.129042,Spaulding Rehabilitation Hospital - Charlestown Navy Yard,42.378338,-71.048927
145,117,9,Rindge Avenue - O'Neill Library,42.392766,-71.129042,Binney St / Sixth St,42.366095,-71.086388
149,42,9,Harvard University Transportation Services - 175 North Harvard St,42.363796,-71.129164,Boylston St. at Arlington St.,42.352033,-71.070627
149,50,9,Harvard University Transportation Services - 175 North Harvard St,42.363796,-71.129164,Boylston St / Berkeley St,42.350989,-71.073644
149,95,9,Harvard University Transportation Services - 175 North Harvard St,42.363796,-71.129164,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445
149,176,9,Harvard University Transportation Services - 175 North Harvard St,42.363796,-71.129164,Lesley University,42.38674802045056,-71.11901879310608
150,120,9,State Street at Channel Center,42.344137,-71.052608,Charles St at Beacon St,42.356052,-71.069849
150,135,9,State Street at Channel Center,42.344137,-71.052608,ID Building East,42.344827,-71.028664
151,68,9,John F Fitzgerald - Surface Road at India Street,42.358154999999996,-71.052163,Central Square at Mass Ave / Essex St,42.36507,-71.1031
151,85,9,John F Fitzgerald - Surface Road at India Street,42.358154999999996,-71.052163,Spaulding Rehabilitation Hospital - Charlestown Navy Yard,42.378338,-71.048927
